paper_id,year,author_name,affiliation_string,institution_type
2306.03236,2023,Mikael Henaff,Meta AI Research,industry research lab
2306.03236,2023,Minqi Jiang,"Meta AI Research; University College, London",industry research lab and research university
2306.03236,2023,Roberta Raileanu,Meta AI Research,industry research lab
2306.04031,2023,Gabriel Poesia,Stanford University,research university
2306.04031,2023,Kanishk Gandhi,Stanford University,research university
2306.04031,2023,Eric Zelikman,Stanford University,research university
2306.04031,2023,Noah D. Goodman,Stanford University,research university
2306.03980,2023,Juan Sebastian Canas,Universidad Nacional de Colombia,research university
2306.03980,2023,Francisco Gomez,Universidad Nacional de Colombia,research university
2306.03980,2023,Omar Costilla-Reyes,CSAIL MIT,research university
2302.03180,2023,Maryam Hashemi,"School of Computer Science and Engineering, University of New South Wales, Kensington, Sydney, 2033, NSW, Australia",research university
2302.03180,2023,Ali Darejeh,"School of Computer Science and Engineering, University of New South Wales, Kensington, Sydney, 2033, NSW, Australia",research university
2302.03180,2023,Francisco Cruz,"School of Computer Science and Engineering, University of New South Wales, Kensington, Sydney, 2033, NSW, Australia; Escuela de Ingeniería, Universidad Central de Chile, Santiago, Chile",research university
2302.11070,2023,Zheng Xiong,"Department of Computer Science, University of Oxford, Oxford, United Kingdom",research university
2302.11070,2023,Jacob Beck,"Department of Computer Science, University of Oxford, Oxford, United Kingdom",research university
2302.11070,2023,Shimon Whiteson,"Department of Computer Science, University of Oxford, Oxford, United Kingdom",research university
2305.15318,2023,Rafael Kiesel,TU Wien,research university
2305.15318,2023,Kilian Rückschloß,Ludwig-Maximilians-Universität München,research university
2305.15318,2023,Felix Weitkämper,Ludwig-Maximilians-Universität München,research university
2301.13138,2023,Sven Nomm,"Department of Software Science, School of Information Technology, Tallinn University of Technology, (TalTech), Akadeemia tee 15 a, Tallinn, 12618, Estonia",research university
2306.04123,2023,Shufang Xie,"Beijing Key Laboratory of Big Data Management and Analysis Methods, Gaoling School of Artificial Intelligence (GSAI), Renmin University of China",research university
2306.04123,2023,Rui Yan,"Beijing Key Laboratory of Big Data Management and Analysis Methods, Gaoling School of Artificial Intelligence (GSAI), Renmin University of China",research university
2306.04123,2023,Junliang Guo,Microsoft Research Asia,industry research lab
2306.04123,2023,Yingce Xia,Microsoft Research AI4Science,industry research lab
2306.04123,2023,Lijun Wu,Microsoft Research AI4Science,industry research lab
2306.04123,2023,Tao Qin,Microsoft Research AI4Science,industry research lab
2304.02948,2023,Kang Chen,Shanghai Artificial Intelligence Laboratory; University of Science and Technology of China,industry research lab
2304.02948,2023,Tao Han,Shanghai Artificial Intelligence Laboratory,industry research lab
2304.02948,2023,Junchao Gong,Shanghai Artificial Intelligence Laboratory; Shanghai Jiao Tong University,industry research lab
2304.02948,2023,Lei Bai,Shanghai Artificial Intelligence Laboratory,industry research lab
2304.02948,2023,Fenghua Ling,Nanjing University of Information Science and Technology,research university
2304.02948,2023,Jing-Jia Luo,Nanjing University of Information Science and Technology,research university
2304.02948,2023,Xi Chen,"The Institute of Atmospheric Physics, Chinese Academy of Sciences",national research institute
2304.02948,2023,Leiming Ma,Shanghai Meteorological Bureau,government agency
2304.02948,2023,Tianning Zhang,Shanghai Artificial Intelligence Laboratory,industry research lab
2304.02948,2023,Rui Su,Shanghai Artificial Intelligence Laboratory,industry research lab
2304.02948,2023,Yuanzheng Ci,Shanghai Artificial Intelligence Laboratory,industry research lab
2304.02948,2023,Bin Li,University of Science and Technology of China,research university
2304.02948,2023,Xiaokang Yang,Shanghai Jiao Tong University,research university
2304.02948,2023,Wanli Ouyang,Shanghai Artificial Intelligence Laboratory,industry research lab
2305.05821,2023,Krzysztof Główka,"Human Interactivity and Language Lab, Faculty of Psychology, University of Warsaw, Poland",research university
2305.05821,2023,Julian Zubek,"Human Interactivity and Language Lab, Faculty of Psychology, University of Warsaw, Poland",research university
2305.05821,2023,Joanna Rączaszek-Leonardi,"Human Interactivity and Language Lab, Faculty of Psychology, University of Warsaw, Poland",research university
2303.16967,2023,Wiktor Piotrowski,"Palo Alto Research Center, CA, USA",industry research lab
2303.16967,2023,Yoni Sher,"Palo Alto Research Center, CA, USA",industry research lab
2303.16967,2023,Sachin Grover,"Palo Alto Research Center, CA, USA",industry research lab
2303.16967,2023,Roni Stern,"Palo Alto Research Center, CA, USA; Ben-Gurion University of the Negev, Beer-Sheva, Israel",industry research lab and research university
2303.16967,2023,Shiwali Mohan,"Palo Alto Research Center, CA, USA",industry research lab
2306.03081,2023,Alexander K. Lew,MIT,research university
2306.03081,2023,Tan Zhi-Xuan,MIT,research university
2306.03081,2023,Gabriel Grand,MIT,research university
2306.03081,2023,Vikash K. Mansinghka,MIT,research university
2402.03388,2024,Harshita Chopra,"Adobe Research, India",industry research lab
2402.03388,2024,Atanu R. Sinha,"Adobe Research, India",industry research lab
2402.03388,2024,Sunav Choudhary,"Adobe Research, India",industry research lab
2402.03388,2024,Ryan A. Rossi,"Adobe Research, USA",industry research lab
2402.03388,2024,Paavan Kumar Indela,"Adobe Research, India (at time of work)",industry research lab
2402.03388,2024,Veda Pranav Parwatala,"Adobe Research, India (at time of work)",industry research lab
2402.03388,2024,Srinjayee Paul,"Adobe Research, India (at time of work)",industry research lab
2402.03388,2024,Aurghya Maiti,"Adobe Research, India (at time of work)",industry research lab
2402.19251,2024,Haicheng Liao,University of Macau,research university
2402.19251,2024,Yongkang Li,University of Macau,research university
2402.19251,2024,Zhenning Li,University of Macau,research university
2402.19251,2024,Chengyue Wang,University of Macau,research university
2402.19251,2024,Zhiyong Cui,University of Washington,research university
2402.19251,2024,Shengbo Eben Li,Tsinghua University,research university
2402.19251,2024,Chengzhong Xu,University of Macau,research university
2402.08145,2024,Rushang Karia,Arizona State University,research university
2402.08145,2024,Pulkit Verma,Arizona State University,research university
2402.08145,2024,Alberto Speranzon,Lockheed Martin,defense contractor
2402.08145,2024,Siddharth Srivastava,Arizona State University,research university
2403.09289,2024,Anirban Mukherjee,"Samuel Curtis Johnson Graduate School of Management, Cornell University, Sage Hall, Ithaca, NY 14850, USA",research university
2403.09289,2024,Hannah Hanwen Chang,"Lee Kong Chian School of Business, Singapore Management University, 50 Stamford Road, Singapore, 178899",research university
2401.09680,2024,Jiawen Kang,Guangdong University of Technology,research university
2401.09680,2024,Yue Zhong,Guangdong University of Technology,research university
2401.09680,2024,Minrui Xu,Nanyang Technological University,research university
2401.09680,2024,Jiangtian Nie,Nanyang Technological University,research university
2401.09680,2024,Jinbo Wen,Guangdong University of Technology,research university
2401.09680,2024,Hongyang Du,Nanyang Technological University,research university
2401.09680,2024,Dongdong Ye,Guangdong University of Technology,research university
2401.09680,2024,Xumin Huang,Guangdong University of Technology,research university
2401.09680,2024,Dusit Niyato,Nanyang Technological University,research university
2401.09680,2024,Shengli Xie,Guangdong University of Technology,research university
2403.16416,2024,Lixi Zhu,"School of Computer Science and Technology, Beijing Jiaotong University, Beijing, China",research university
2403.16416,2024,Xiaowen Huang,"School of Computer Science and Technology, Beijing Jiaotong University; Beijing Key Lab of Traffic Data Analysis and Mining, Beijing Jiaotong University; Key Laboratory of Big Data & Artificial Intelligence in Transportation (Beijing Jiaotong University), Ministry of Education, Beijing, China",research university
2403.16416,2024,Jitao Sang,"School of Computer Science and Technology, Beijing Jiaotong University; Beijing Key Lab of Traffic Data Analysis and Mining, Beijing Jiaotong University; Key Laboratory of Big Data & Artificial Intelligence in Transportation (Beijing Jiaotong University), Ministry of Education, Beijing, China",research university
2403.16909,2024,Shinka Mori,"University of Michigan, Ann Arbor, Ann Arbor, MI, USA",research university
2403.16909,2024,Oana Ignat,"University of Michigan, Ann Arbor, Ann Arbor, MI, USA",research university
2403.16909,2024,Andrew Lee,"University of Michigan, Ann Arbor, Ann Arbor, MI, USA",research university
2403.16909,2024,Rada Mihalcea,"University of Michigan, Ann Arbor, Ann Arbor, MI, USA",research university
2403.04511,2024,Nicholas Sukiennik,"Department of Electronic Engineering, Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing, China",research university
2403.04511,2024,Chen Gao,"Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing, China",research university
2403.04511,2024,Nian Li,"Shenzhen International Graduate School, Tsinghua University, Shenzhen, China",research university
2404.12185,2024,Bestoun S. Ahmed,"Department of Mathematics and Computer Science, Karlstad University, Karlstad, 65188, Sweden; Department of Computer Science, Faculty of Electrical Engineering, Czech Technical University in Prague, Prague, 16627, Czech Republic",research university
2401.06375,2024,Gordon Banks,"Systems Engineering Program, George Mason University, Fairfax, VA 22030 USA",research university
2401.06375,2024,Gates Bierhuizen,"Systems Engineering Program, George Mason University, Fairfax, VA 22030 USA",research university
2401.06375,2024,Katherine McCrum,"Operations Research Program, George Mason University, Fairfax, VA 22030 USA",research university
2401.06375,2024,Ellen Wengert,"Systems Engineering Program, George Mason University, Fairfax, VA 22030 USA",research university
2404.10102,2024,Tamay Besiroglu,Epoch AI,nonprofit research organization
2404.10102,2024,Ege Erdil,Epoch AI,nonprofit research organization
2404.10102,2024,Matthew Barnett,Epoch AI,nonprofit research organization
2404.10102,2024,Josh You,Epoch AI,nonprofit research organization
2402.10083,2024,Ting Fang Tan,"Singapore National Eye Centre, Singapore Eye Research Institute, Singapore, Singapore",public hospital and research institute
2402.10083,2024,Kabilan Elangovan,"Singapore National Eye Centre, Singapore Eye Research Institute; Singapore Health Services, Artificial Intelligence Office, Singapore",public hospital and research institute
2402.10083,2024,Liyuan Jin,"Singapore Health Services, Artificial Intelligence Office; Duke-NUS Medical School, Singapore",public health system / medical school
2402.10083,2024,Yao Jie,"Singapore National Eye Centre, Singapore Eye Research Institute; Duke-NUS Medical School, Singapore",public hospital and research institute
2402.10083,2024,Li Yong,"Singapore National Eye Centre, Singapore Eye Research Institute; Duke-NUS Medical School, Singapore",public hospital and research institute
2402.10083,2024,Joshua Lim,"Singapore National Eye Centre, Singapore Eye Research Institute, Singapore, Singapore",public hospital and research institute
2402.10083,2024,Stanley Poh,"Singapore National Eye Centre, Singapore Eye Research Institute, Singapore, Singapore",public hospital and research institute
2402.10083,2024,Wei Yan Ng,"Singapore National Eye Centre, Singapore Eye Research Institute, Singapore, Singapore",public hospital and research institute
